date,symbol,news_vector,impact_score
2019-10-23,A,"[-0.00333257089368999, 0.0014178628334775567, 0.00076536979759112, 0.0014647742500528693, 0.0007893506553955376, -0.004938086494803429, 0.0018330734455958009, 0.0057626874186098576, -0.004006329923868179, -0.0031874843407422304, 0.001957317814230919, -0.004214839078485966, -0.0016597863286733627, 0.0029137530364096165, 0.001741295331157744, -8.691991388332099e-05, 0.004524447023868561, -0.006690054200589657, -0.003170618088915944, -0.008881503716111183, -0.001916740438900888, 0.0029880667570978403, -0.00042142922757193446, -0.002379183890298009, -0.0014282036572694778, 0.00284482236020267, -0.001404053415171802, -0.002071571070700884, -0.001341507420875132, 0.0028474139980971813, 0.00326864724047482, -0.0008149745990522206, -0.0020037037320435047, -0.00168745091650635, -0.008673524484038353, 0.007084481418132782, 0.0010712107177823782, -0.006636281497776508, -0.0011945627629756927, -0.003789669368416071, 0.002270811004564166, -0.003746532602235675, -0.0011110444320365787, 0.001617887639440596, 0.0020699137821793556, 3.1113439035834745e-05, 0.004586709197610617, -0.00454137846827507, 0.0013911500573158264, 0.004258549306541681, 0.004172133281826973, -0.00529871741309762, -0.0005637736758217216, -0.002889885101467371, -0.003472280455753207, 0.002491284627467394, 0.0007254142547026277, -0.0010027980897575617, -0.0013746663462370634, 0.0042860908433794975, -0.0026282169856131077, 0.0027490744832903147, 0.0005475658690556884, -0.0016337309498339891, -0.003496672259643674, 0.0013731811195611954, 0.0015455230604857206, 0.006368076894432306, -0.004174437373876572, 0.0008887613075785339, 0.0023451584856957197, 0.0018718994688242674, 0.0024862526915967464, -0.0035394136793911457, 0.0038814463187009096, 0.0027656324673444033, 6.34371317573823e-05, 0.001091692829504609, -0.0047685494646430016, 0.003778599901124835, -0.0006128674140200019, -0.001552992151118815, -0.004572770558297634, 0.007845480926334858, -0.00026657426496967673, -0.001858514966443181, 0.00177508476190269, 0.0044486671686172485, -0.00015987444203346968, -0.004876519087702036, 0.001872850814834237, 0.0061830515041947365, 0.00017849980213213712, 0.0037593194283545017, 0.006167183630168438, 0.002635260345414281, 0.003388426499441266, -0.00038826861418783665, 0.0035536964423954487, -0.00046084733912721276]",0.0
2019-10-24,A,"[0.003871874650940299, -0.003707613330334425, -0.009159100241959095, -0.00867137499153614, 0.0061691319569945335, -0.007757922168821096, 0.005462381523102522, 0.0015978170558810234, 0.00788139272481203, 0.006447560153901577, 0.009150328114628792, 0.005930474493652582, -0.008038786239922047, -0.008297750726342201, -0.00569801265373826, -0.001337134512141347, 0.006603199988603592, 0.00197098171338439, -0.0029764962382614613, 0.0012604587245732546, -0.0036601906176656485, -0.006432569585740566, 0.004957294091582298, -0.010918742045760155, -0.00019024222274310887, -0.004623340908437967, 0.007255088072270155, -0.004753111395984888, 0.0015215566381812096, -0.00507207028567791, 0.011754972860217094, -0.005364897195249796, 0.0039811693131923676, 0.002559223910793662, 0.007066773250699043, -0.002767491154372692, -0.003941329196095467, -0.007030734326690435, 0.005637066438794136, -0.006645742803812027, 0.004879796411842108, -0.004111827816814184, 0.006236291490495205, -0.006331577897071838, 0.0006380776176229119, 0.00018544339400250465, -0.00850425660610199, 0.007804921828210354, -0.0012476269621402025, 0.007416258100420237, 0.0010750098153948784, 0.00416087731719017, 0.003224901854991913, 0.008548114448785782, -0.00873534381389618, 0.009041291661560535, 0.00887980218976736, 0.000314752891426906, 0.002375637413933873, 0.005333389155566692, 0.0036187805235385895, -0.0022528504487127066, 0.002903070766478777, -0.0002549661439843476, 0.004029823467135429, 0.009216263890266418, -0.006704035215079784, 0.0014311237027868629, -0.010245549492537975, 0.0004941661027260125, -0.009040954522788525, 0.0032476037740707397, -0.0004730481596197933, -0.0015322474064305425, 0.008311040699481964, -0.007181238848716021, 0.001881550531834364, -0.002361438935622573, -0.0045228805392980576, -0.006549694109708071, -0.008488238789141178, 0.008346295915544033, -0.009721006266772747, 0.006991309113800526, -0.00441916286945343, -0.001990768825635314, 0.0030479496344923973, -0.007240197155624628, -0.0042848712764680386, -0.007845602929592133, -0.007243902888149023, -0.003847407642751932, -0.002617115620523691, 0.0008206339552998543, 0.0019799729343503714, -0.006245126482099295, -0.0027991330716758966, -0.004239203874021769, -0.005403031595051289, -0.006806827150285244]",0.0
2019-11-01,A,"[-0.0029306034557521343, 0.0031150674913078547, -0.005171399563550949, -0.003514342475682497, 0.0005348583217710257, -0.0021312374155968428, -0.0009737237123772502, 0.006652663461863995, -0.0037471908144652843, -0.00020612473599612713, -0.002696223324164748, 0.0021030826028436422, 0.0027876081876456738, 0.006636796519160271, 0.0006511372048407793, 0.00270785391330719, 0.00556212617084384, -0.0008371260482817888, 0.0032160046976059675, 0.0012696009362116456, 0.004767042119055986, 0.00151417450979352, 0.0006937590660527349, -0.00278609711676836, 0.0014644893817603588, -0.002308144001290202, -0.0011751997517421842, -0.0006488362560048699, -0.004090073052793741, 0.0013554212637245655, 0.007551245391368866, 0.0015325541608035564, 0.00224014138802886, -0.00021182885393500328, 0.0022878835443407297, 0.004382685758173466, -0.0031425654888153076, 0.0025519353803247213, -0.0014616664266213775, 0.0006982630002312362, -0.0016357102431356907, -0.00510005746036768, -0.00029109464958310127, 0.0006637127371504903, -0.0008559843990951777, 0.0012479060096666217, -0.0035806787200272083, 0.00041834969306364655, -0.0028944741934537888, 0.0035981708206236362, 0.00424019992351532, -0.001367130666039884, -0.006567398086190224, -0.0017475299537181854, -0.0007754038088023663, 0.00254094903357327, -0.0003534642746672034, 0.0029855305328965187, -0.006209530867636204, 0.0004671314964070916, 0.004494382068514824, 0.0005376799963414669, 0.000689389300532639, 0.004312633536756039, -0.0026248577050864697, -0.0006146982777863741, 0.006069992668926716, 0.0020365240052342415, 0.002473352011293173, 0.005712438840419054, 0.00047583787818439305, -0.0027810600586235523, -0.002933999290689826, -0.0021955370903015137, 0.006666239816695452, 0.0027586098294705153, 0.0013748181518167257, 0.001868745544925332, 0.0023863615933805704, 0.0014564561424776912, -0.003852634923532605, -0.0014767503598704934, -0.004835516680032015, 0.0041865091770887375, 0.0006101533072069287, 0.00014728878159075975, 0.002421397715806961, 0.0012932255631312728, 0.005074413027614355, -0.0036066966131329536, 0.004718395881354809, 0.0024269544519484043, -0.001620928174816072, -0.0007311441586352885, -0.000341827399097383, -0.0028363335877656937, 0.005539193283766508, -0.002667970024049282, -6.995443254709244e-05, 0.0023597204126417637]",1.0
2019-11-07,A,"[-0.002093326533213258, 0.003259562887251377, 0.0004170046595390886, 0.003213533665984869, -0.0005744395311921835, -0.007707763463258743, 0.0014631712110713124, 0.008486956357955933, -0.005874069407582283, -0.0030941807199269533, -0.00015461489965673536, -0.007144738920032978, 0.0007362003088928759, 0.003318802220746875, 0.0009480112348683178, -0.0022132962476462126, 0.00474588805809617, -0.005385303404182196, -0.0024834959767758846, -0.012187454849481583, 0.0008189906366169453, 0.0019431615946814418, 0.002297183033078909, -0.0016134566394612193, -0.004475418012589216, 0.0013785121263936162, -0.0011150614591315389, -0.0024788544978946447, -0.003614514833316207, 0.004386148415505886, 0.007537587080150843, 0.0012869687052443624, 0.0010460474295541644, -0.0020043610129505396, -0.008034255355596542, 0.008004957810044289, 2.6083935154019855e-05, -0.003557830350473523, -0.002793356077745557, -0.006819119211286306, 0.001650921069085598, -0.009181719273328781, -0.0015636984026059508, -0.0007369874510914087, 0.0018862343858927488, 0.002511020516976714, 0.00022448647359851748, -0.005366937723010778, 0.0006461614393629134, 0.003029060084372759, 0.0023889406584203243, -0.0040651303716003895, -6.0080412367824465e-05, -0.002578671323135495, -0.0029224969912320375, -0.0010076930047944188, 0.0004158890515100211, -0.003241954604163766, -0.005285457242280245, 0.003495793556794524, 0.00056560238590464, 0.0036493572406470776, 0.0007938739145174623, -0.0031986734829843044, -0.0014333986910060048, 0.0036707378458231688, 0.003411319339647889, 0.003494157688692212, -0.006818642374128103, 0.004610475152730942, -0.0008217172580771148, 0.001997919287532568, 0.0032429893035441637, -0.0017131518106907606, 0.006770199630409479, 0.0018109899247065187, 0.0007756836712360382, 0.002080119913443923, -0.0026567436289042234, 0.0009026929037645459, -0.0010095852194353938, -0.0010663778521120548, -0.007907170802354813, 0.008344922214746475, -0.0013969718711450696, -0.004747278522700071, 0.0030325015541166067, 0.0027708858251571655, 0.004334191791713238, -0.0011652735993266106, 0.005561377853155136, 0.0022760280407965183, 0.0004663941217586398, 0.0022263110149651766, 0.006999239791184664, 0.004102793056517839, 0.0029014081228524446, -0.004305278416723013, 0.0014036367647349834, -0.001584190409630537]",0.0
2019-11-12,A,"[-0.0026755358558148146, 0.001995449885725975, 0.0010390648385509849, 0.002068178029730916, 0.0014945156872272491, -0.008892585523426533, 0.0005115909734740853, 0.011401371099054813, -0.007586739957332611, -0.0036772701423615217, 0.0009525995701551437, -0.007811452262103558, 0.0009872710797935724, 0.005174705293029547, 0.00084254628745839, -0.002771062543615699, 0.005441243294626474, -0.0029700822196900845, -0.0023373616859316826, -0.013494214043021202, 0.0007603632984682918, -0.00045953397057019174, 0.0021457101684063673, -0.004366621375083923, -0.003848796244710684, 0.0016349628567695618, 0.0018742887768894434, -0.00014240053133107722, -0.004366345703601837, 0.003217195626348257, 0.007209730334579945, 0.0005577221745625138, 0.0019660326652228832, -0.0035243057645857334, -0.007453558035194874, 0.006070706527680159, 0.002052060328423977, -0.005389680620282888, -0.0026501091197133064, -0.007638253271579742, 0.001156634883955121, -0.008709792047739029, -0.004061595536768436, -0.0018959250301122665, 0.004011104349046946, -0.00033717782935127616, 0.0007413551211357117, -0.003450284246355295, 0.00022773360251449049, 0.002742387354373932, 0.0020352937281131744, -0.005345546640455723, 0.0006737111252732575, -0.0018267094856128097, -8.522835560142994e-05, -0.001397034851834178, 0.00013630549074150622, -0.0035595453809946775, -0.0061589498072862625, 0.0038553576450794935, -0.001430267933756113, 0.002067453693598509, 0.004340820945799351, -0.00292530981823802, -0.0012634943705052137, 0.005580292548984289, 0.004917901940643787, 0.003926131408661604, -0.007220467086881399, 0.004546937998384237, 0.000902104948181659, 0.0008076820522546768, 0.005908743478357792, -0.002346597146242857, 0.007128164172172546, 0.0015998113667592406, 0.0018217504257336259, 0.0021065317559987307, -0.003187667578458786, 0.0006243133684620261, -0.0009212630102410913, 9.97529859887436e-05, -0.008027921430766582, 0.007901351898908615, -0.0009084566263481975, -0.0028362334705889225, 0.004570166580379009, 0.002531333127990365, 0.005020851735025644, 0.0013420466566458344, 0.005118045024573803, 0.0063270339742302895, 0.0012190319830551744, 0.0005659976159222424, 0.01198762096464634, 0.005893009249120951, 0.003309110179543495, -0.006993194110691547, 0.005758241750299931, -0.0020346553064882755]",0.0
2019-11-13,A,"[-0.001877436414361, 0.00036780512891709805, -1.4066099538467824e-05, 0.0023185063619166613, 0.0012815369991585612, -0.004532820079475641, -0.0024794258642941713, 0.0043455674313008785, -0.0009059735457412899, -0.003420803928747773, -0.0005474173813126981, -0.006612107157707214, 0.004658999387174845, 0.005905210506170988, 0.0007698644767515361, -0.0026227787602692842, 0.00691325543448329, -0.003019564086571336, -0.004574465099722147, -0.007987839169800282, 0.0023079931270331144, -0.000749773345887661, 0.004217443522065878, -0.0022420857567340136, -0.0038735775742679834, 0.0011095699155703187, -0.0036220538895577192, 0.00015668508422095329, -0.002768558682873845, 0.003612265922129154, 0.0028255402576178312, 0.002328283851966262, -0.0006877155392430723, -0.001513128518126905, -0.0032351503614336252, 0.006862770766019821, 0.0025167965795844793, -0.0036773185711354017, -0.00498945964500308, -0.004439977928996086, 0.000991599983535707, -0.006436453666538, -0.0018343547126278281, -0.0031012108083814383, 0.00438945135101676, -0.001182058360427618, 0.0007664185832254589, 0.002580990083515644, -0.0014910241588950157, -0.0025339676067233086, 0.0024428116157650948, -0.0012100451858714223, 0.0023531916085630655, -0.003034975379705429, -0.000533625774551183, 0.0026543845888227224, -0.0019807920325547457, 0.0027243297081440687, -0.002110301749780774, 0.002378658391535282, 0.0002976649848278612, 0.001729759038425982, 0.0004382410552352667, -0.002215079264715314, -0.00013169048179406673, 9.432093793293461e-05, -8.394010365009308e-05, 0.00455818697810173, -0.0031274883076548576, 0.004718808922916651, -0.00046928643132559955, -0.00025474009453319013, 0.000920307298656553, -0.002614416182041168, 0.003812316805124283, 0.003360300324857235, 7.608226587763056e-05, -0.0027746569830924273, -0.0023618920240551233, 0.0009803530992940068, 0.00288279983215034, -0.003495747223496437, -0.0069423275999724865, 0.007192758843302727, -0.006436066702008247, -0.0012891140067949891, 0.003773048520088196, 0.0030252521391958, 0.003529684618115425, -0.004120075609534979, 0.0072246151976287365, -0.0010687398025766015, -0.0034447312355041504, 0.0007843928760848939, 0.009622490033507347, 0.004514983389526606, -0.0014715003781020641, -0.00171094189863652, 0.003955204505473375, -0.002835877239704132]",0.0
2019-11-14,A,"[-0.00653149513527751, 0.00395348621532321, -0.0003597016620915383, 0.002490425482392311, 0.0006643640226684511, -0.007685576565563679, 0.0019558591302484274, 0.00892054196447134, -0.007851943373680115, -0.0004087605921085924, -0.0014229321386665106, -0.010462653823196888, 0.0005390316364355385, 0.002460608957335353, 0.002897336846217513, -0.0019862058106809855, 0.005263200961053371, -0.002496767556294799, -0.004257548600435257, -0.015193881466984749, 0.0023816321045160294, 0.0006561712943948805, 0.00165601319167763, -0.004765488673001528, -0.0009025032049976289, 0.00018767073925118893, -0.00141236768104136, -0.0029162473510950804, -0.005696583539247513, 0.0005397937493398786, 0.008936050347983837, -0.0008083475404419005, 0.004972731228917837, -0.00410518329590559, -0.006317485123872757, 0.0045956955291330814, 0.002782824682071805, -0.0001230480702361092, -0.00199850182980299, -0.00631681177765131, -0.003371749771758914, -0.008971338160336018, -0.004505333490669727, 0.0021526815835386515, 0.0013396041467785835, -0.0015123063931241632, 0.0013788178330287337, 0.0002592358796391636, 0.0004253815277479589, 0.0042750160209834576, 0.002939543453976512, -0.002740039024502039, 0.0018238938646391034, -0.0004943927051499486, -0.0006893653189763427, 0.0017752421554178, 0.0032279123552143574, -0.0065924860537052155, -0.0076084802858531475, 0.004996866453438997, -0.0018254079623147845, 0.0016795635456219316, 0.004953607451170683, -0.0026997511740773916, -0.004150649067014456, 0.004576713312417269, 0.004548840224742889, 0.008378253318369389, -0.005270923022180796, 0.004163186065852642, 0.0016067259712144732, 5.778497506980784e-05, 0.005426643881946802, -0.001750645344145596, 0.006586355157196522, 0.004198341630399227, 0.0020739904139190912, 0.0012151285773143172, -0.003913229331374168, -0.0017038444057106972, -0.003596543101593852, -0.002903985558077693, -0.004516389686614275, 0.008525152690708637, -0.0014507751911878586, 8.919821993913502e-05, 0.00247975648380816, 0.0009586565429344773, 0.006368464324623346, 0.001784004271030426, 0.007158010266721249, 0.006441699806600809, 0.004631708841770887, 0.0007247010944411159, 0.013487427495419979, 0.007484976202249527, 0.0008299277978949249, -0.00608241418376565, 0.0030036240350455046, -0.0012670292053371668]",-1.0
2019-11-15,A,"[-0.003916426096111536, 0.002264773938804865, -0.000564588000997901, 0.0021790482569485903, -0.0008441213867627084, -0.008545415475964546, -0.0006857621483504772, 0.01057609636336565, -0.0052241431549191475, -0.0019430291140452027, -0.0014232831308618188, -0.008210649713873863, 0.0010350992670282722, 0.0034487436059862375, 0.0005825402331538498, -0.00031947315437719226, 0.004823458380997181, -0.003948348108679056, -0.002696618204936385, -0.011278626509010792, 0.00031462303013540804, -0.0005542868166230619, 0.000857760664075613, -0.001246857107616961, -0.0028359268326312304, 0.0033398065716028214, 0.000737344438675791, -0.003579973243176937, -0.0038782500196248293, 0.0025070856790989637, 0.0056093307211995125, 0.0014470497844740748, 0.0011127946199849248, -0.003369480138644576, -0.004633774049580097, 0.009784603491425514, 0.004109530709683895, -0.0029457577038556337, -0.002353428164497018, -0.005299164913594723, -0.0011069566244259477, -0.008829518221318722, -0.002235321793705225, -0.0005001224926672876, 0.004236252512782812, 0.002682404825463891, -0.0015319775557145476, -0.001216412871144712, 0.0033516553230583668, 0.002292615594342351, 0.0025263710413128138, -0.0012014922685921192, 0.0017373078735545278, -0.0005869219312444329, 3.355211083544418e-05, 0.0023536125663667917, -0.0009699871297925711, -0.0023593627847731113, -0.004659073427319527, 0.0028301479760557413, 0.0005014478811062872, 0.0025212618056684732, 0.0011680028401315212, -0.00166324432939291, -0.0006637591286562383, 0.0006764886784367263, 0.0007138967630453408, 0.004100307356566191, -0.0030830500181764364, 0.005269332323223352, 0.0006379367550835013, 0.0009585120715200901, 0.0017307206289842725, -0.003128019394353032, 0.004919326398521662, 0.0030936601106077433, 0.0031824277248233557, 0.0012161884224042296, -0.0006133244023658335, 0.0016839544987305999, 2.808793942676857e-05, -0.0013213143683969975, -0.007540680002421141, 0.005016240291297436, -0.0032251346856355667, -0.0014032970648258924, 0.0008367080008611083, 0.0023886351846158504, 0.004300377797335386, 0.0001265702157979831, 0.004822260234504938, 0.0029921350069344044, 0.00215114071033895, 0.002117230324074626, 0.008803287521004677, 0.0040218522772192955, 0.003956664353609085, -0.006356753874570131, 0.0013615945354104042, -0.0005134749226272106]",1.0
2019-11-18,A,"[-0.0054953754879534245, 0.003864513710141182, 0.0007635887595824897, 0.0034178737550973892, 0.0021658490877598524, -0.010151122696697712, 0.0034492400009185076, 0.014082207344472408, -0.01071052998304367, -0.006742045748978853, -0.003033790737390518, -0.011430636048316956, -0.0023921558167785406, 0.006999373435974121, 0.00015103688929229975, -0.0035630923230201006, 0.007471539545804262, -0.002221694914624095, -0.008264698088169098, -0.012648063711822033, -0.0015776283107697964, -0.0011713214917108417, 0.004854185972362757, -0.007695226464420557, -0.0025708877947181463, 0.00011964755685767159, -0.000429320614784956, -0.004634242970496416, -0.006448671687394381, 0.004908567760139704, 0.009171058423817158, -0.00495727127417922, 0.00036354336771182716, -0.007573725190013647, -0.007549298461526632, 0.007473349571228027, 0.006237784866243601, -2.2312975488603115e-05, 0.0014250711537897587, -0.006470989435911179, -0.0004361126048024744, -0.011036324314773083, -0.005526417400687933, -0.0009366456069983542, 0.0011808620765805244, 0.004537817556411028, -0.001875741290859878, -0.0013070435961708426, 0.002243192633613944, 0.00466240243986249, 0.006849932949990034, -0.005680964794009924, 0.002913070609793067, -0.0019022664055228233, -0.006264036521315575, 0.003615381196141243, 0.003547280328348279, -0.003824956715106964, -0.011398728005588055, 0.005656702909618616, -0.002166243502870202, 0.0022916875313967466, 0.00019030443218071014, -0.005602128338068724, -0.0010433151619508862, 0.004786312114447355, 0.004699963144958019, 0.005011452827602625, -0.004918580874800682, 0.005256273318082094, -9.816788224270567e-05, 0.0009272025781683624, 0.0063679213635623455, -0.0032186098396778107, 0.006948718801140785, 0.004102993290871382, 7.406901568174362e-05, 0.0013383816694840789, -0.001154296100139618, 0.0009226964903064072, -0.002646463690325618, -0.0013860134640708566, -0.006311052944511175, 0.004444746766239405, -0.002564135007560253, -0.004759845789521933, 0.0021306900307536125, 0.0027482090517878532, 0.007569949608296156, 0.00018616202578414232, 0.008429637178778648, 0.006997817661613226, 0.0021339794620871544, -0.0016069645062088966, 0.012168328277766705, 0.007230025250464678, 0.002032007323578, -0.006692310329526663, 0.0046739764511585236, -0.0018671309808269143]",0.0
2019-11-20,A,"[0.0028771385550498962, -0.0022398962173610926, -0.0028781925793737173, 0.00784249696880579, -0.003592380089685321, -0.007526235189288855, 0.005507781635969877, 0.012805064208805561, -0.010435541160404682, -0.00263902242295444, -0.003629156621173024, -0.008568615652620792, 0.0017073421040549874, 0.005746215116232634, -0.0024685438256710768, -0.0028922520577907562, 0.0065171499736607075, 0.0006537845474667847, -0.003433139994740486, -0.009818097576498985, 0.0071879499591887, 0.0031784146558493376, 0.00515180267393589, -0.0036767858546227217, 0.0032264485489577055, -0.0003520621685311198, -0.003561292542144656, 0.004025365691632032, -0.001720704254694283, 0.0003684669791255146, 0.004204210359603167, -0.0023417670745402575, 0.005388734396547079, -0.005980972666293383, -0.0037948861718177795, 0.0035300536546856165, 0.0032394693698734045, -0.0034406285267323256, 0.002263088710606098, -0.010496851056814194, -0.005996993277221918, -0.008029895834624767, -0.00099754158873111, 0.0025464652571827173, -0.0004307908529881388, 0.00410500867292285, -0.006870386656373739, -0.0005153100937604904, 0.0038409531116485596, 0.002263195114210248, 1.528766006231308e-05, -0.005983067210763693, -0.00284267938695848, -0.0037219366058707237, 0.006095654796808958, 0.002300707856193185, 0.001269031665287912, -0.005051617976278067, -0.0031659919768571854, 0.006624714937061071, -0.0019845052156597376, 0.002153720473870635, -0.0003040370938833803, -0.0011958820978179574, -0.0070692263543605804, 0.006166726816445589, 0.002993004396557808, 0.010061540640890598, -0.004315579775720835, 0.008288949728012085, 0.0018312308238819242, -0.001081921043805778, 0.005916417110711336, -0.0037931262049824, 0.006795130670070648, 2.5799809009185992e-05, 0.005789296701550484, -0.0012691247975453734, -0.006704948842525482, -0.003654736327007413, -0.0042133633978664875, 0.003977812360972166, -0.004030661191791296, 0.0064117140136659145, -0.0025385853368788958, -0.004754866007715464, 0.0005052547203376889, -0.0004366383363958448, -0.0008973192307166755, -0.001218048040755093, 0.007715299725532532, -0.0013297799741849303, 0.004483806900680065, 0.005162842571735382, 0.012357792817056179, 0.005020197480916977, 0.001984979957342148, -0.0042049274779856205, 0.0018662962829694152, -0.0010479994816705585]",-1.0
2019-11-21,A,"[-0.005323281046003103, 0.0008188625797629356, 0.0006347279413603246, 0.002428434556350112, -0.0025200527161359787, -0.00509742833673954, 0.002825783332809806, 0.008011914789676666, -0.00677655590698123, -0.004607994109392166, -0.0008875911007635295, -0.006879011634737253, -0.0022339795250445604, 0.00361131620593369, -0.0017933313501998782, -0.0013589489972218871, 0.004185560625046492, -0.0043718693777918816, -0.003275981405749917, -0.010701044462621212, 0.0027608713135123253, -0.0010667300084605813, 0.004681778140366077, -0.0037780485581606627, 0.0007877221796661615, 0.0011595969554036856, -0.0020340699702501297, -0.0047884355299174786, -0.001391196041367948, 0.00361725315451622, 0.006260835099965334, 0.0021956523414701223, 0.0013174698688089848, -0.000260609551332891, -0.0013294676318764687, 0.00854851771146059, 0.002258205320686102, -0.0015268869465216994, 0.0005903468118049204, -0.005479838233441114, 0.0008118464611470699, -0.008095402270555496, -0.0048662289045751095, 0.00010003372881328687, 0.0015784905990585685, -0.0002176716225221753, -0.0001874850713647902, -0.002305522793903947, 0.001571322907693684, 0.0029045280534774065, 0.0032976865768432617, -0.0032688777428120375, 0.0027147296350449324, 0.0003127849195152521, -0.0001460131461499259, 0.003601268632337451, 0.00305077969096601, 0.0008818087517283857, -0.007111400831490755, 0.002035317709669471, -0.0013039876939728856, 0.0009323697886429727, 0.0018407724564895034, -0.0038379866164177656, -0.002653270261362195, -0.00017187085177283734, 0.00252892286516726, 0.0037259161472320557, -0.0019384328043088317, 0.005326658952981234, -0.0013789305230602622, 0.001586163998581469, 0.001660089590586722, 6.058237704564817e-05, 0.0037428115028887987, 0.0027458497788757086, 0.00036962024751119316, -0.00032913743052631617, 0.00017068831948563457, 0.0009090804378502071, -0.0011201739544048905, -0.0011134821688756347, 7.451439887518063e-05, 0.007531281094998121, -0.0027089386712759733, -0.001474816701374948, 0.002363285981118679, 0.0022646260913461447, 0.003550661960616708, -0.0011843611719086766, 0.006562931928783655, 0.0034002296160906553, 0.0007521795923821628, 0.0007503557135351002, 0.008320900611579418, 0.006487155798822641, 0.0022110759746283293, -0.005337235983461142, 0.0021275633480399847, 0.0010527000995352864]",0.0
2019-11-22,A,"[-0.004977170377969742, 0.004127963446080685, 0.001188625581562519, -0.002257552230730653, 0.0031742348801344633, -0.009898296557366848, 0.004568124655634165, 0.01328977756202221, -0.0021611261181533337, -0.005483605898916721, 0.0007014418370090425, -0.007180046755820513, -8.56410333653912e-05, 0.0024016364477574825, -0.0005341348005458713, -0.0018123430199921131, 0.005795402452349663, -0.0021932264789938927, -0.00204770197160542, -0.010627496056258678, 0.0033382612746208906, 0.00017342244973406196, 0.0010282272705808282, -0.009132849052548409, -0.00018630450358614326, 0.001756191486492753, -0.0018392654601484537, -0.0027222605422139168, -0.00422130711376667, -0.0005681138718500733, 0.0021401522681117058, -0.0020823245868086815, 0.0007268696208484471, -0.0017513438360765576, -0.0027833653148263693, 0.006905812304466963, 0.0011864787666127086, -0.0005734247388318181, 0.003992465324699879, -0.005087483674287796, 0.003914834000170231, -0.008937881328165531, -0.004068063572049141, -0.0027712939772754908, 0.0037436075508594513, 0.00016802425670903176, -0.0017138804541900754, -0.0014919029781594872, 0.0016637626104056835, 0.004916903097182512, 0.001217351178638637, 0.000562221510335803, 0.0022747013717889786, -0.0004286138864699751, 0.0006599136395379901, 0.00379190593957901, 0.006354138255119324, 0.0010560450609773397, -0.0047995420172810555, 0.008874557912349701, -0.003486389061436057, -0.00010841173934750259, 2.174257861042861e-05, -0.00449301116168499, -0.0005466583534143865, 0.005376101937144995, 0.001545981504023075, 0.0004613248456735164, -0.0004548929282464087, 0.005213798023760319, -0.0011150406207889318, -0.0025370887015014887, 0.005312570836395025, -0.0006174938171170652, 0.006025021895766258, -0.0008494976791553199, 0.004173143766820431, -0.0015453483210876584, -0.0011922013945877552, 0.0030656883027404547, -0.004551594145596027, 0.0026126226875931025, -0.004292348399758339, 0.0026039096992462873, -0.0021851612254977226, 0.0004885043599642813, 0.003439931897446513, 0.0015322674298658967, 0.006036723032593727, -0.004868738818913698, 0.006084589287638664, 0.0003955512074753642, 0.005387476179748774, 0.000453118234872818, 0.006542818620800972, 0.003652298590168357, 0.002457122318446636, -0.006391639821231365, -5.8709851145977154e-05, 0.0004334303375799209]",1.0
2019-11-25,A,"[-0.005049898289144039, 0.004244738724082708, 0.0003584776713978499, 0.0017172099323943257, 0.0016559064388275146, -0.009433644823729992, 0.0003397483960725367, 0.011571003124117851, -0.0055999173782765865, -0.0024124623741954565, -0.0025250548496842384, -0.008275667205452919, -0.0016635882202535868, 0.006200578995049, 0.0013971802545711398, -0.00268428772687912, 0.006616189144551754, -0.001956587890163064, -0.004576812032610178, -0.013340708799660206, 0.0007011613924987614, 0.0013770870864391327, 0.0006210797000676394, -0.004651411436498165, -0.0023544637951999903, 0.0005616989219561219, -0.0007948784623295069, -0.0039037270471453667, -0.006220084615051746, 0.004104900173842907, 0.007427844684571028, -0.0012961789034307003, 0.0007301741861738265, -0.004489914048463106, -0.007381901144981384, 0.008609017357230186, 0.0023028822615742683, -0.00012270832667127252, 0.000516503001563251, -0.006827625446021557, 0.0003008113126270473, -0.01041338685899973, -0.004271409008651972, 6.947453948669136e-05, 0.0017437041969969869, 0.00034470856189727783, -0.0012513697147369385, -0.002601769519969821, 0.0027490039356052876, 0.004147669766098261, 0.0024691340513527393, -0.001795245218090713, 0.003684904659166932, -0.0008795765461400151, 0.00046752553316764534, 0.0020654145628213882, 0.00163805834017694, -0.002608996583148837, -0.008942458778619766, 0.0042960913851857185, -0.0024438437540084124, 0.0021818180102854967, 0.0006945628556422889, -0.004444518126547337, -0.0018970111850649118, 0.0051025515422225, 0.005973972380161285, 0.004569037817418575, -0.003380383364856243, 0.00758557952940464, 0.002324938541278243, -0.0001243850274477154, 0.003957605920732021, -0.0027981912717223167, 0.0069716693833470345, 0.004816787783056498, 0.0042786262929439545, 0.001851346343755722, -0.0027784595731645823, -0.0008377918275073171, -0.004594170954078436, 0.00156847620382905, -0.0061178551986813545, 0.0053966897539794445, -0.0019223595736548305, -0.0028463234193623066, 0.002679881639778614, 0.003333838889375329, 0.0047093648463487625, -0.00015668856212869287, 0.00748602207750082, 0.003576143179088831, 0.0052846153266727924, -0.000450395600637421, 0.009856155142188072, 0.006888740696012974, 0.0030679735355079174, -0.005025994032621384, 0.0013809842057526112, -5.993447848595679e-05]",1.0
