date,symbol,news_vector,impact_score
2019-10-22,A,"[-0.31547752022743225, 0.04369485378265381, -0.35505110025405884, 0.3573194742202759, 0.4615541696548462, -0.04731610789895058, -0.0019837617874145508, -0.11920473724603653, 0.5974590182304382, 0.24871717393398285, -0.023096777498722076, -0.12991972267627716, -0.04162798449397087, -0.1755032241344452, -0.2781265079975128, 0.31085050106048584, 0.7066733837127686, 0.04083063453435898, -0.0818142369389534, 0.3887736201286316, -0.3358798623085022, -0.21237577497959137, -0.020094601437449455, 0.019198590889573097, -0.43871453404426575, -0.017372511327266693, 0.1760285496711731, 0.13264977931976318, -0.31622210144996643, 0.01994917541742325, 0.3515464663505554, -0.37935543060302734, 0.6108686923980713, -0.5006113648414612, -0.02981816604733467, 0.5734612345695496, 0.11357161402702332, 0.6169796586036682, -0.5331549048423767, -0.35809558629989624, 0.23095569014549255, 0.05981417000293732, -0.26877957582473755, -0.004650725517421961, 0.19718338549137115, -0.11614474654197693, 0.09774333983659744, 0.14859412610530853, 0.09006315469741821, -0.03500336781144142, 0.22799402475357056, -0.11536045372486115, 0.26539257168769836, -0.3958441913127899, -0.5182142853736877, -0.059956345707178116, -0.36122676730155945, 0.31696462631225586, 0.1211981549859047, -0.327308714389801, 0.2259037345647812, -0.25724613666534424, 0.14460395276546478, 0.3886427581310272, 0.45491018891334534, 0.2776589095592499, -0.11016838997602463, -0.5422078967094421, -0.29986366629600525, 0.08024976402521133, 0.21206878125667572, 0.261043518781662, 0.2742252051830292, 0.028959058225154877, -0.5010529160499573, -0.3507905900478363, -0.2892400920391083, 0.4299790561199188, 0.5549765229225159, -0.4946102201938629, -0.2856955826282501, -0.004386246204376221, 0.191255584359169, 0.3134445250034332, -0.41240695118904114, -0.30102092027664185, 0.1748412549495697, 0.06906025856733322, -0.03203712776303291, -0.07336951047182083, 0.3074805438518524, -0.15734027326107025, 0.012827309779822826, -0.2546486258506775, 0.09502530097961426, -0.044386133551597595, -0.03920242562890053, 0.47984588146209717, 0.007926897145807743, -0.400049090385437]",-1.0
2019-10-23,A,"[-0.13645081222057343, -0.17251820862293243, -0.43526023626327515, 0.20398971438407898, 0.4718077778816223, -0.40672826766967773, -0.3860120475292206, -0.07395246624946594, 0.005370438098907471, -0.1251969337463379, 0.024826694279909134, 0.11379526555538177, 0.09697383642196655, 0.48507198691368103, -0.11027573049068451, 0.6133326292037964, 0.05464968830347061, 0.1136096939444542, 0.24956221878528595, 0.483415424823761, -0.0700959712266922, -0.09488420188426971, 0.1457657814025879, -0.14714744687080383, 0.1798212230205536, 0.6722386479377747, 0.29044485092163086, -0.41743525862693787, -0.8699474334716797, 0.019342195242643356, 0.2909557819366455, -0.03581583499908447, -0.14187288284301758, -0.5130936503410339, -0.44016367197036743, 0.5763686895370483, -0.18577246367931366, 0.2143155336380005, -0.09185779839754105, -0.33278295397758484, -0.17049825191497803, 0.16868892312049866, -1.0445451736450195, 0.7800154685974121, -0.16652227938175201, 0.33728572726249695, 0.1943972408771515, -0.3494469225406647, -0.08093924820423126, -0.184070885181427, -0.5469086766242981, -0.06431543827056885, 0.44006437063217163, -0.08558107912540436, -0.4712345004081726, -0.3595033288002014, 0.1631728559732437, -0.06748871505260468, 0.19083081185817719, 0.1988523304462433, 0.0519123300909996, 0.2649744153022766, -0.02306647226214409, -0.3904959261417389, 0.25721386075019836, -0.15911325812339783, 0.12114404141902924, 0.09508053958415985, -0.03538403660058975, 0.0320139080286026, -0.20760846138000488, 0.15218135714530945, 0.3882579207420349, 0.06457893550395966, 0.029356736689805984, 0.2803180515766144, -0.3374614119529724, 0.32416340708732605, 0.23267483711242676, -0.6420624852180481, -0.2116580754518509, 0.15405263006687164, -0.3561447262763977, 0.2337428331375122, -0.40177449584007263, 0.0482797846198082, 0.08270524442195892, -0.5513109564781189, 0.2451324164867401, -0.5245351791381836, 0.08164478838443756, -0.08327198028564453, -0.363353967666626, -0.6635347604751587, -0.029181083664298058, -0.19313350319862366, 0.24054352939128876, 0.2803489863872528, 0.16995355486869812, 0.46732744574546814]",0.0
2019-10-24,A,"[-1.0815776586532593, 0.53749018907547, 0.6193615198135376, 0.7314273715019226, 0.5755459070205688, -1.1397318840026855, 1.4051053524017334, 0.21551787853240967, 1.1605936288833618, -0.5230955481529236, 0.2050197869539261, -1.3559236526489258, -0.03149431571364403, -0.20212313532829285, 0.6764302849769592, -0.08794696629047394, -1.655251145362854, 0.15264566242694855, 0.9368736147880554, 0.7046403884887695, -0.21879836916923523, -0.22053970396518707, -0.21395856142044067, 0.03721819072961807, -1.214421033859253, -0.5518952012062073, -1.0968223810195923, 0.8409064412117004, -0.7505074143409729, -0.07957576960325241, 0.5871499180793762, 0.8156869411468506, 0.4179609417915344, -0.21435625851154327, -1.0264225006103516, 0.737285315990448, 0.7374632954597473, 0.7004122138023376, 0.4164447784423828, 0.29245591163635254, -1.6939809322357178, 0.29769036173820496, -1.2019915580749512, -0.4073547124862671, -0.22628062963485718, -1.63672935962677, -0.7260415554046631, -0.7881421446800232, -0.33875980973243713, -0.2995963990688324, -2.0947530269622803, 0.3215814530849457, 1.019286870956421, -0.10466446727514267, 0.34988945722579956, 0.4660924971103668, -0.4937307834625244, 0.609142541885376, -0.1777498573064804, 0.05852146074175835, -0.020560918375849724, 0.015642020851373672, -2.2090020179748535, -1.1512361764907837, 0.03132423385977745, 0.07742000371217728, 0.3820711374282837, 0.688616931438446, 0.8869271278381348, -0.3359143137931824, 1.4895257949829102, 1.8091177940368652, -1.1354117393493652, -0.2979148328304291, -1.2715696096420288, -0.8160452246665955, 0.2329990416765213, 0.08323618024587631, -0.8543204069137573, 1.5139646530151367, -0.2870987057685852, 0.6715548038482666, 1.0315176248550415, -1.6440143585205078, 0.6717281937599182, -1.978344440460205, 0.552444338798523, 0.25382813811302185, -0.6721978187561035, 1.1469348669052124, -0.11611978709697723, 1.5288751125335693, 0.40629902482032776, -0.2392481118440628, 0.8011760711669922, -1.2643671035766602, 0.1220564991235733, -0.8548247218132019, -0.04829190671443939, 1.1488381624221802]",0.0
2019-11-01,A,"[-0.36441782116889954, 0.10107176005840302, 0.1689758598804474, 0.6227532029151917, 0.7879445552825928, 0.16745081543922424, 0.42158710956573486, 0.15668240189552307, 0.3936154246330261, -0.13308049738407135, 0.19053035974502563, 0.40619415044784546, 0.17841917276382446, -0.4343290627002716, -1.1498154401779175, 0.5839078426361084, 0.19041672348976135, -0.3292877972126007, 0.6385915279388428, -1.0858378410339355, 0.48903918266296387, -0.4835270941257477, -0.303893119096756, -0.621926486492157, 0.6415029764175415, -0.08046843111515045, 0.7923961281776428, 1.331444501876831, 0.15217162668704987, -0.432953804731369, 0.480184406042099, 0.4725550413131714, 0.054451167583465576, 0.4014911651611328, -0.5847864151000977, -1.7898415327072144, 0.21595336496829987, -0.18204493820667267, 0.029466494917869568, -0.42102351784706116, -0.15301012992858887, 0.630012571811676, -0.08576377481222153, -0.5004271268844604, -0.23645752668380737, 0.42816615104675293, -0.009674064815044403, -0.9273779988288879, 0.25290223956108093, -0.4387136399745941, 0.23465533554553986, 0.336581826210022, 0.0811770036816597, -0.040015727281570435, 0.33754149079322815, 1.3315590620040894, -0.2187599539756775, -0.15639199316501617, 0.26472970843315125, -0.2617674767971039, 0.05419263243675232, -0.10714706778526306, -0.19899651408195496, 0.36161309480667114, -1.3890780210494995, 0.36038661003112793, -0.0013139992952346802, -0.21797189116477966, 0.3938051760196686, 0.2840970754623413, -0.17654520273208618, -0.2162882536649704, 0.46184760332107544, -0.3373001217842102, 0.7351497411727905, -0.18290157616138458, 0.10888807475566864, 0.40948641300201416, -0.15327630937099457, -1.0718693733215332, 0.6221570372581482, 0.21815308928489685, -0.2901604175567627, 0.3059993088245392, -0.2254333794116974, -0.6804664134979248, -1.4044278860092163, -0.12426460534334183, 0.2879309058189392, 0.17900440096855164, 0.13488712906837463, 0.36551809310913086, -0.7136124968528748, 1.488839864730835, -0.2619571089744568, 0.36109718680381775, 0.5568273663520813, 0.7012003660202026, 0.9620894193649292, -0.7679252028465271]",1.0
2019-11-07,A,"[-0.1340373456478119, 0.19326968491077423, 0.09046635776758194, -0.012921403162181377, 0.04913705214858055, 0.02382075786590576, -0.3284534513950348, 0.05179577320814133, 0.3370285928249359, 0.08108910173177719, -0.1905798316001892, -0.10086731612682343, 0.2040165662765503, -0.2378486543893814, -0.05273698270320892, 0.07682520896196365, 0.24737459421157837, -0.08253922313451767, -0.13559222221374512, 0.03999141603708267, -0.2530806064605713, 0.4912990927696228, 0.09234090149402618, 0.19023986160755157, -0.002742363139986992, 0.4105302095413208, 0.22354337573051453, -0.0998733788728714, -0.08579529076814651, 0.3936134874820709, 0.22146250307559967, -0.19316549599170685, 0.412695050239563, -0.1204431802034378, 0.3845948874950409, 0.20467378199100494, 0.25557658076286316, -0.09581614285707474, -0.21846160292625427, 0.060127902776002884, 0.07406172901391983, 0.40021854639053345, -0.24692402780056, -0.09762647747993469, 0.3425327241420746, 0.24366766214370728, -0.118397556245327, 0.10263797640800476, 0.009830905124545097, -0.12715314328670502, -0.04550850763916969, 0.2387242317199707, 0.25522172451019287, 0.06615567952394485, 0.1966443657875061, -0.1707499921321869, 0.24465981125831604, 0.2678176760673523, -0.11952607333660126, 0.14783892035484314, 0.10557083785533905, 0.29396501183509827, 0.14155827462673187, 0.15206748247146606, 0.14287403225898743, -0.11556095629930496, -0.031134989112615585, -0.020917192101478577, 0.07642724364995956, -0.14296041429042816, -0.07284479588270187, -0.04848938062787056, 0.4267630875110626, -0.06529837101697922, -0.3294033110141754, -0.35316795110702515, -0.2889033854007721, -0.0016644829884171486, 0.2763659358024597, -0.3413723111152649, 0.0807502493262291, 0.09630086272954941, 0.008844002149999142, -0.07127849012613297, 0.251873642206192, 0.05289182439446449, -0.1252511739730835, 0.14739446341991425, -0.3079247772693634, -0.33480304479599, -0.20680153369903564, 0.08415396511554718, 0.17612436413764954, 0.11735208332538605, -0.1289394050836563, 0.1904226392507553, 0.2140330821275711, 0.01331639289855957, 0.1899665743112564, 0.15683381259441376]",0.0
2019-11-12,A,"[-0.021333826705813408, 0.20645251870155334, 0.20494945347309113, -0.11514248698949814, -0.15093021094799042, 0.12603405117988586, -0.18998892605304718, -0.1692996621131897, 0.7184027433395386, -0.11202511936426163, -0.24696707725524902, -0.1795274019241333, 0.008494699373841286, -0.20271627604961395, -0.11747503280639648, -0.19211037456989288, 0.6050475239753723, -0.11543376743793488, -0.23953282833099365, -0.02928713522851467, -0.5705851316452026, 0.40129509568214417, -0.377133309841156, 0.09750089794397354, -0.32128340005874634, 0.12789200246334076, 0.3008481562137604, -0.18656034767627716, -0.4703615605831146, 0.27827200293540955, 0.06954684853553772, 0.004193127155303955, 0.4077069163322449, 0.7135897278785706, 0.03214781731367111, 0.07430503517389297, 0.02863028086721897, 0.004735633730888367, -0.5526867508888245, -0.02429800294339657, -0.4894375205039978, 0.3294488787651062, -0.025115560740232468, -0.12724538147449493, 0.46721524000167847, -0.3343256711959839, 0.1110624223947525, 0.043188076466321945, 0.12912391126155853, -0.05104263499379158, -0.08711288869380951, 0.034104764461517334, 0.13661566376686096, 0.4448172450065613, 0.09031190723180771, 0.3929874002933502, -0.245202898979187, 0.10953327268362045, 0.5504068732261658, 0.1981780081987381, 0.012911558151245117, -0.026422712951898575, 0.2854958474636078, 0.46667489409446716, 0.17718012630939484, -0.4370747208595276, 0.27656835317611694, 0.46407976746559143, -0.1153792142868042, -0.14132407307624817, -0.13687686622142792, -0.11874692142009735, 0.09294311702251434, -0.7705821990966797, -0.03882365673780441, -1.0766137838363647, -0.30304545164108276, -0.158340722322464, 0.3988279402256012, -0.5335472226142883, -0.08204568922519684, -0.11907967180013657, -0.13522163033485413, -0.15720944106578827, -0.14840850234031677, -0.12986186146736145, 0.1837148517370224, 0.1615622341632843, -0.01133650541305542, -0.47704166173934937, -0.5833199620246887, 0.36974573135375977, -0.3683761656284332, 0.4977073073387146, 0.13163678348064423, 0.18621955811977386, -0.24443240463733673, -0.5887752771377563, -0.027435744181275368, 0.1706230342388153]",0.0
2019-11-13,A,"[-0.6474445462226868, -0.5355983376502991, 0.09576988220214844, -0.25220873951911926, 0.17687462270259857, 0.17613983154296875, 0.14781321585178375, -0.7665831446647644, 0.6877388954162598, 0.30448126792907715, 0.4049670696258545, -0.21222980320453644, -0.0032997876405715942, 0.4982254207134247, 0.5714122653007507, -0.2587328255176544, 0.25725096464157104, -0.2476268857717514, 0.025512518361210823, -0.07100629806518555, -0.3287803828716278, 0.4795701503753662, -0.10379931330680847, 0.1250288486480713, -0.37618646025657654, 0.5576247572898865, 0.3889363706111908, -0.19050152599811554, -0.4366096258163452, -0.5354567766189575, 0.10075020790100098, 0.26650217175483704, 0.8046841621398926, -1.4087961912155151, -0.024053841829299927, 0.5595703721046448, 0.5750877261161804, -0.25468429923057556, 0.5675124526023865, -0.4141765534877777, -0.3579493463039398, -0.3924987316131592, -0.5895972847938538, -0.23394812643527985, 0.3259688913822174, -0.07076046615839005, 0.05267484858632088, -0.19687503576278687, 0.06962724775075912, -0.8136058449745178, 0.5168297290802002, -0.09149543195962906, -0.0976272001862526, -0.08939530700445175, 0.05899980664253235, -0.03413025662302971, -0.38297346234321594, 0.4906153380870819, -0.2897407114505768, -0.38649073243141174, 0.5637953877449036, 0.2690860331058502, 1.0974475145339966, -0.26893898844718933, 0.40966716408729553, 0.35125866532325745, 0.4687713086605072, -0.059076130390167236, 0.1413511484861374, 0.5211086869239807, -0.22008363902568817, -0.2918303906917572, 0.2523134648799896, 0.24910353124141693, -0.2845664918422699, -0.38345301151275635, 0.278642475605011, -0.011184118688106537, 0.49449610710144043, -0.5319493412971497, -0.34088853001594543, -0.25394973158836365, -0.3095533549785614, 0.2473936229944229, -0.6034805774688721, 0.016835084185004234, -0.8552082180976868, 0.04649965092539787, -0.35974225401878357, -0.4539855718612671, 0.043742209672927856, -0.292431503534317, 0.06938672810792923, 0.029101813212037086, 0.28443193435668945, 0.23074312508106232, 0.20486192405223846, -0.14144080877304077, 0.1682167798280716, -0.1970767229795456]",0.0
2019-11-14,A,"[-0.06863120943307877, 0.21054697036743164, 0.7586035132408142, -0.05762217566370964, -0.5972552299499512, -0.4178125858306885, 0.5389010906219482, -0.08173341304063797, 0.6463080048561096, -0.8186248540878296, -0.17298737168312073, 0.5445442795753479, 0.1352718025445938, -0.22531349956989288, -0.1624290943145752, -0.29745325446128845, 0.5264396667480469, 0.29444101452827454, 0.192862406373024, 0.665606677532196, -0.2159726917743683, 0.3102228343486786, -0.4627826511859894, -0.2620699107646942, 0.22589111328125, -0.3659582734107971, 0.8259559273719788, 0.025900844484567642, -0.38956376910209656, 0.6551860570907593, 0.010154157876968384, 0.3605666756629944, 0.02260548248887062, 0.567072868347168, 0.06294088065624237, -0.3377208709716797, 0.7067773938179016, 0.35005998611450195, 0.04182228818535805, -0.1286618709564209, -0.5377457737922668, 0.2555539309978485, 0.1184072345495224, -0.183837428689003, 0.2207840532064438, -0.3645896911621094, -0.42916351556777954, 0.07476051896810532, 0.4756811261177063, 0.28850239515304565, 0.14915408194065094, -0.4777400493621826, 0.84737628698349, -0.11399917304515839, -0.3742581903934479, 0.18410621583461761, 0.05311195179820061, -0.19343607127666473, 0.47077077627182007, -0.06645184010267258, -0.09865255653858185, 0.42131879925727844, 0.3423857092857361, 0.6684166789054871, 0.12953035533428192, 0.004121116362512112, 0.26936641335487366, 0.5408598184585571, 0.3339960277080536, -0.23374107480049133, 0.20213672518730164, 0.3988523781299591, 0.1117371991276741, -0.37606579065322876, -0.18397559225559235, -0.4239963889122009, -0.27802765369415283, 0.31719115376472473, 0.23537668585777283, -0.8576449155807495, -0.30163782835006714, -0.44707468152046204, -0.27671581506729126, -0.41407856345176697, -0.053676802664995193, -0.7133902907371521, -0.3242407441139221, 0.25287267565727234, -0.16426850855350494, 0.2721704840660095, -0.9135919809341431, -0.17494294047355652, -0.2651863694190979, -0.08462363481521606, 0.31268614530563354, 0.07021840661764145, 0.04213281720876694, 0.332762748003006, -0.005965437274426222, -0.11473622173070908]",-1.0
2019-11-15,A,"[-0.08037036657333374, 0.24180258810520172, -0.020725954324007034, 0.16884012520313263, 0.18077239394187927, -0.255473256111145, 0.15231755375862122, -0.22640645503997803, 0.09860822558403015, 0.18568304181098938, 0.21283631026744843, 0.15583421289920807, 0.3128548562526703, 0.7006750702857971, 0.19214925169944763, -0.24904733896255493, 0.2718822956085205, -0.43213555216789246, 0.04069099202752113, -0.3893894553184509, -0.26330891251564026, -0.08052875101566315, -0.08686394989490509, 0.21311575174331665, 0.14390970766544342, 0.09724240750074387, 0.5565845370292664, -0.19748857617378235, -0.24189651012420654, 0.3452906906604767, -0.24869637191295624, -0.0907989963889122, 0.5624275207519531, -0.21430683135986328, -0.2662893533706665, 0.16273336112499237, 0.0778241977095604, 0.1769953966140747, -0.03106437623500824, -0.22516779601573944, 0.01639462634921074, 0.24903956055641174, -0.19232764840126038, 0.06710141897201538, 0.039451003074645996, 0.06954338401556015, -0.3146793842315674, -0.018944865092635155, 0.002095274394378066, -1.4548716535500716e-05, -0.2422764003276825, -0.10640133917331696, 0.09329249709844589, -0.1403660923242569, 0.15258587896823883, -0.24005332589149475, 0.011571881361305714, -0.24874421954154968, -0.17667819559574127, 0.05329921096563339, 0.10106384009122849, 0.18121661245822906, 0.11114771664142609, -0.13510391116142273, 0.06846285611391068, -0.13874395191669464, -0.0015223596710711718, 0.2562737762928009, 0.3723258972167969, -0.12445316463708878, -0.12297970056533813, -0.3714368939399719, -0.05452488735318184, -0.06234748288989067, -0.28777337074279785, -0.5267861485481262, 0.15493693947792053, 0.17616207897663116, 0.42761656641960144, -0.31944382190704346, 0.06931975483894348, -0.16759836673736572, -0.2346937358379364, -0.17905035614967346, 0.21666793525218964, 0.2613495886325836, -0.4017704129219055, 0.035398513078689575, 0.006729301996529102, -0.6131026744842529, -0.08564580231904984, -0.24644619226455688, 0.1022002175450325, -0.19273927807807922, -0.27942201495170593, 0.11045403778553009, 0.1840985268354416, -0.01629752665758133, 0.1591392606496811, -0.1107558161020279]",1.0
2019-11-18,A,"[0.2843632400035858, 0.4080580770969391, 0.3454771041870117, 0.4321095943450928, -0.0710483118891716, -0.3161841928958893, 0.5729883909225464, -0.033209178596735, 0.19524617493152618, -0.5712102055549622, -0.43692710995674133, 0.29301774501800537, 0.44219955801963806, 0.14425091445446014, 0.014410833828151226, 0.4686746299266815, 0.914783775806427, -0.1454468071460724, 0.029400145635008812, 0.07199094444513321, -0.9619908332824707, 0.060132116079330444, -0.37848353385925293, 0.2965613305568695, -0.38892149925231934, -0.3682132065296173, 0.6010605692863464, -0.29179924726486206, 0.06997091323137283, -0.3365572988986969, 0.5489431023597717, -0.26966196298599243, -0.3096732795238495, -0.42518725991249084, -0.039712268859148026, 0.6564884185791016, -0.1820545196533203, -0.18709604442119598, 0.02000298537313938, -0.25336018204689026, -0.46725162863731384, 0.5719958543777466, -0.25777116417884827, -0.0506778359413147, 0.3810234069824219, 0.7644941210746765, 0.38063153624534607, 0.507055401802063, 0.5567030310630798, 0.39195358753204346, -0.4847477376461029, -0.36909496784210205, 0.055055197328329086, -0.30254971981048584, 0.10757599025964737, -0.012879918329417706, 0.4487333297729492, -0.31368735432624817, -0.333718866109848, -0.37929365038871765, 0.6046761870384216, 0.45388245582580566, 0.2044445425271988, 0.6518673896789551, -0.052982788532972336, -0.027372300624847412, 0.1432465761899948, 0.11818068474531174, -0.07248368859291077, 0.39656201004981995, 0.3081146478652954, -0.30409279465675354, 0.300695538520813, -0.1539735645055771, -0.34616222977638245, -0.5105838179588318, -0.44362497329711914, 0.418763667345047, 0.43474045395851135, -0.4762054979801178, -0.25609666109085083, 0.39363422989845276, -0.15423612296581268, 0.27557605504989624, -0.16223891079425812, -0.23266422748565674, -0.5112435221672058, 0.10263126343488693, -0.05739772319793701, -0.40507686138153076, 0.23221947252750397, -0.451963871717453, -0.42174872756004333, -0.12985138595104218, 0.13339976966381073, 0.27430036664009094, -0.5839573740959167, 0.22096943855285645, -0.06935832649469376, 0.25518515706062317]",0.0
2019-11-20,A,"[0.8670176863670349, 0.9851396679878235, -0.2635021507740021, 0.1905374526977539, -0.2929753065109253, -0.17865879833698273, 1.147209644317627, -0.0535128116607666, 0.43930718302726746, 0.4058346748352051, 0.44759035110473633, 0.45211753249168396, -0.6534328460693359, -0.46371325850486755, 0.16792140901088715, -0.24647854268550873, 0.22579431533813477, 1.170215368270874, 1.25556480884552, 0.54971843957901, -0.659544050693512, 0.6517408490180969, -0.44417473673820496, -0.24532629549503326, -0.9042738080024719, -1.1606608629226685, 0.15189293026924133, -1.3607624769210815, -0.0152274863794446, 1.0078699588775635, -0.3749077320098877, 0.4162454307079315, 0.43786895275115967, -0.6856120228767395, -0.42534300684928894, 0.3062097728252411, 1.0047990083694458, -0.06572633236646652, -0.5929425358772278, -0.9545250535011292, -0.05634579062461853, 0.2349904626607895, 0.5755219459533691, -0.13160188496112823, -0.1775609254837036, -0.2684657573699951, -0.3160291314125061, -0.060276418924331665, 0.9929866790771484, 0.19854378700256348, -0.717730700969696, -0.4245353639125824, -0.1208609938621521, 0.5411611199378967, -0.39080020785331726, -0.5202416777610779, -0.239177405834198, -1.0909552574157715, 0.2927909791469574, -0.4472671449184418, -0.051075953990221024, -1.2285135984420776, -0.17831982672214508, 0.367438405752182, -0.0850391611456871, 0.8128458857536316, 0.4175165593624115, -0.7346283793449402, -0.9190025329589844, 0.10241389274597168, 0.6957545280456543, -0.1645015925168991, 0.4676094055175781, 0.33814990520477295, -0.0760672315955162, -0.8579711318016052, -0.6851940155029297, -0.1737217903137207, 0.9148023724555969, -0.05856100842356682, -0.8165255188941956, 0.1595831662416458, -0.5691469311714172, -0.28060469031333923, 0.5099276900291443, 0.07924755662679672, -0.4842769205570221, 0.21197085082530975, -0.08971773833036423, 0.35222089290618896, -0.25270554423332214, 0.21347491443157196, -1.1262699365615845, -0.12629690766334534, 0.611387312412262, -0.6581850051879883, 0.11964967101812363, 0.7077932953834534, 0.14173488318920135, -0.40243959426879883]",-1.0
2019-11-21,A,"[0.2601093649864197, 0.5796000361442566, 0.08429118245840073, -0.1920926570892334, -0.3326297104358673, 0.08841130137443542, -0.08403339236974716, -0.22901864349842072, 0.019135629758238792, -0.48886778950691223, 0.09231186658143997, 0.41787660121917725, -0.09133899211883545, 0.13793547451496124, -0.5524407029151917, 0.30852922797203064, 0.17530639469623566, -0.04055171087384224, 0.4152827560901642, 0.3253042995929718, -0.2289358526468277, -0.21030545234680176, -0.10959776490926743, 0.1190497875213623, -0.031201543286442757, -0.013331338763237, -0.06289517879486084, 0.3371082842350006, 0.07161227613687515, -0.39598092436790466, 0.31879374384880066, -0.16871140897274017, -0.08324669301509857, -0.06605496257543564, 0.18247735500335693, 0.15162412822246552, 0.44634079933166504, 0.38467395305633545, -0.30132752656936646, -0.021000489592552185, -0.16268953680992126, 0.7944867014884949, 0.05388068035244942, -0.13701371848583221, -0.05940524861216545, -0.02132870815694332, -0.032588403671979904, -0.05940839275717735, 0.1590987890958786, -0.06223371997475624, -0.4938465654850006, -0.024398962035775185, 0.23025034368038177, -0.23440730571746826, 0.18093450367450714, 0.1820637583732605, 0.2009810358285904, -0.21954567730426788, -0.33148300647735596, 0.07231142371892929, 0.011307895183563232, 0.386439710855484, 0.2909548580646515, 0.33938780426979065, -0.5376016497612, 0.2929854691028595, 0.6309487223625183, -0.15179197490215302, 0.17499352991580963, 0.11837028712034225, -0.1375141590833664, 0.40496015548706055, 0.5482751727104187, 0.16535408794879913, 0.012605075724422932, 0.004603341221809387, -0.09324554353952408, 0.6090198159217834, -0.06883145123720169, -0.47411420941352844, 0.04631452634930611, -0.24470800161361694, 0.019958650693297386, 0.04204198718070984, 0.10230229049921036, -0.12501512467861176, -0.7538374066352844, 0.11446934193372726, -0.20296211540699005, -0.35228267312049866, -0.15708027780056, 0.25938671827316284, 0.0034637749195098877, 0.4261057674884796, 0.22053629159927368, -0.06897199898958206, 0.12947271764278412, -0.12853875756263733, 0.10364250093698502, -0.05720121040940285]",0.0
2019-11-22,A,"[-0.16403089463710785, 0.7988672256469727, -0.21718603372573853, 0.17942911386489868, -0.1219872534275055, -0.6364655494689941, 0.16146519780158997, 0.3354937732219696, 0.22317849099636078, -0.24901308119297028, -0.19580303132534027, -0.285699725151062, 0.21648253500461578, 0.8709756731987, -0.012350552715361118, 0.5240312218666077, 0.2776881754398346, 0.35455992817878723, 0.18901893496513367, 0.05672208592295647, -0.6606709361076355, -0.21253414452075958, 0.4096388816833496, -0.17309024930000305, -0.6038638353347778, 0.20645278692245483, -0.026972046121954918, -0.3695378303527832, 0.10194621980190277, -0.6472301483154297, 0.4623921811580658, -0.4272257387638092, -0.056978482753038406, -0.5821688175201416, -0.551992654800415, 0.058061107993125916, 0.6153685450553894, 0.20086190104484558, -0.45299142599105835, -0.24216985702514648, -0.43091070652008057, 0.9162471294403076, -0.2506171762943268, -0.11252935975790024, -0.24769112467765808, 0.5550407767295837, -0.3937266170978546, -0.33632391691207886, 0.19798392057418823, 0.08752281218767166, -0.5152727365493774, -0.13008219003677368, 0.6549016237258911, 0.4729764759540558, -0.1927306354045868, 0.031584009528160095, 0.1578892171382904, -0.08530974388122559, 0.01889774575829506, -0.1597442775964737, 0.07819925248622894, -0.5866312384605408, -0.18267233669757843, 0.46346569061279297, 0.2499651163816452, 0.35922232270240784, 0.09800105541944504, 0.10549306124448776, 0.039623014628887177, -0.10382989794015884, 0.2952631413936615, 0.05868095904588699, 0.12445296347141266, 0.043801918625831604, -0.634527325630188, -0.36568912863731384, -0.10270453244447708, 0.37161001563072205, 0.10359314829111099, -0.0929439589381218, -0.633600652217865, 0.6416356563568115, 0.4038317799568176, 0.6452885270118713, -0.325161337852478, -0.1425483375787735, -0.24780742824077606, 0.30327343940734863, -0.1593455821275711, -0.24905472993850708, 0.17902618646621704, 0.19303445518016815, 0.030956774950027466, -0.19491428136825562, -0.11805398017168045, -0.376699298620224, 0.02698516845703125, -0.1518503725528717, 0.3328319787979126, 0.12361878901720047]",1.0
